id_EXIST,lang,text,task2_soft_label,task2_label_vector,task2_hard_label,task2_hard_label_name,split
100104,es,"nunca vi a tanta gringa celebrando que los países pobres que nunca tenemos nada nos quedemos sin nada otra vez, pueden decir lo que quieran pero si tiene aires de microagresion y las odio https://t.co/xmlFevLzBN","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100105,es,"Y más aun, casi siempre va acompañado de una agresión física y así hablan de microagresión por cualquier caballá... https://t.co/VXcfYV5myK","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.2}","[0.8, 0.0, 0.2]",0,DIRECT,TRAIN_ES
100106,es,"@edmundogs @Perez_Writes @unherd @smarsimian @hindelita @flaviapittella @dangigena1 @Diairusta ""Un noble salvaje italiano garcha durante 300 páginas sin miedo a cometer una microagresión.""Me encantó cómo describe el triste panorama actual de la edición literaria (aunque él lo suscriba a EEUU). No cambiaremos el mundo, pero al menos cambiamos de tema (como pedía Joyce).","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100107,es,"@LaluRAlbarran Lo conseguiste, Lalu. La portada pasó de gustarme much a no gustarme nada.  Visto al lado de la de Messi...pues si. Yo te digo que yo me identifico mil veces más con ella en estas fotos. Pero ese no es el punto. Sí es microagresión.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_ES
100108,es,Un gendarme vino a mi mesa de voto para hablar conmigo en mandarín. Petizo y probablemente lindo. Lo interpreto como un ofrecimiento coital y no como una microagresión racista.,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100109,es,"Ok, va, pero tengo una pregunta. Si Robin nos hace daño, ¿sería considerada una microagresión?","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
100110,es,"Y recuerden que decir ""No todos los hombres"" no es más que una microagresión que demuestra tu necesidad de controlar la opinión de una mujer y someterla a los parámetros de lo que tú esperas que ella sea. https://t.co/O3bDl3pSRh","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.3333333333333333}","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,DIRECT,TRAIN_ES
100111,es,"He aprendido una nueva palabra “microagresión”😎 Cuando opino acerca de algo relacionado con el racismo contra los asiáticos, me dicen (algunos) que estoy exagerando o que solo ha sido una broma y ya no se puede decir nada sin ofender a nadie, etc. Ve este vídeo y ya entenderás. https://t.co/AZHCrItVrJ","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_ES
100112,es,"Ni siquiera se dan cuenta que ese pensamiento es una microagresión porque ellos incluso están por encima de algunos artistas ""grandes"" en todos los aspectos pero por ser coreanos los siguen viendo como si fueran menos","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100113,es,"@matapiojos4 @_traci_a @BeamExport @elmundoes Pues no, la microagresion se introdujo como concepto para destacar algo que es normal en el día a día y que puede ser nociva por el uso que se le da. No se permite todo, se nos permite reflexionar sobre lo establecido. De algodón tú que te ofendes cuando escuchas microagresion.","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100114,es,@AgnesOConnell No se pero la verdad fue rarísimo en plan lo de la orientación fue muy por la cara no sé si es microagresion o que,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100115,es,"Vía @marcebaudino sobre la importancia de disculparnos adecuadamente al cometer una microagresión, asumiendo nuestra responsabilidad https://t.co/ZMtb0Qud6z","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.6666666666666666}","[0.0, 0.3333333333333333, 0.6666666666666666]",2,REPORTED,TRAIN_ES
100118,es,"@sorayalaracaba Ahora hay una serie de términos que ni los que lo usan saben de qué rayos están hablando. P.ej.: ""discurso de odio"", ""microagresión"", etc. Están parados en una filosofía vacía o que ni ellos mismos conocen a fondo.","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
100119,es,"Así como va la cosa, por la hipersensibilidad de esta generación de cristal buena para nada y que todo lo consideran microagresion producto de la supremacía del hombre blanco, no queda mucho para que el contenido que se encuentre luego en la Deep Web, Sean cosas tan ""ofensivas"" .","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_ES
100120,es,"@Lourdes_siempre Hola Lourdes: En la @SIAC_cardio estamos haciendo un estudio sobre agresion-microagresion y abuso al personal de la salud durante la pandemia.Te interesaria ver la encuesta y ayudarnos a recabar mas info de Fisioterapeutas y Kinesiologos/as?Abrazo,@sebagz1","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100121,es,@NarcisoKaramazo @LilaAndrea86 @grupoeldeber A ver si tú y tu micromachismo defienden a quien pegue a tu hija,"{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.0}","[0.3333333333333333, 0.6666666666666666, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100122,es,"Same, nunca lo tomé como micromachismo 🤨 o sea igual no tengo flaco JAJA https://t.co/PPFxSnKg7h","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.6666666666666666}","[0.3333333333333333, 0.0, 0.6666666666666666]",2,REPORTED,TRAIN_ES
100123,es,"@JimMonteverdi @ZLaicos @ClauIrenita99 Se llama micromachismo, y podéis ayudar a frenarlo vosotros también, os lo agradeceríamos mucho 😉.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.3333333333333333}","[0.0, 0.6666666666666666, 0.3333333333333333]",1,JUDGEMENTAL,TRAIN_ES
100124,es,"¿""Sujétame el cubata"" qué es? un micromachismo de libro; o macro machismo; es una expresión machista como la copa de un pino que debería estar señalada por la autoridad y sancionada por la sociedad que piensa como debe ser. https://t.co/Whu7Pg7joS https://t.co/g47d6PeCEo","{'DIRECT': 0.2, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.6}","[0.2, 0.2, 0.6]",2,REPORTED,TRAIN_ES
100125,es,"@leoah8848 Diganle eso a los AVE, diabetes, hipertensión y todas esas patologías asociadas a la obesidad. Pero diganle cosas en serio, no que es culpa del patriarcado y del micromachismo","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100126,es,¿Sabes que es el «micromachismo»? Un serie de cortometrajes aborda el tema en RD https://t.co/cyWKmIev9z (🎬@Hansgarcia 🎥@Marthaloidys),"{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100127,es,"@jananeme @IraciHassler Si decirle ""mamita"" es micromachismo, entonces si le dices a un hombre ""papito"" sería microhembrismo?Podría ser considerado falta de respeto por la forma que te referiste a una autoridad, pero no tiene nada de machismo, dejemos de mezclar los conceptos.","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_ES
100128,es,"@74ff336866c84e1 @edsyuliet @vlzqzmica Independientemente de lo que sea, no podes juzgar de micromachismo a un nene sin dejar pasar en alto que la enferma de la madre tiene conversaciones con el hijo de sobre si ""durmió"" o no con alguien a la noche, básicamente hablan de los garches que tiene la madre....","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_ES
100129,es,@rteffta 😂 cabal bajando del carro y en la radio hablan “claro que es micromachismo negarle a tu esposa sexo oral durante su periodo” 😂😂,"{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.16666666666666666}","[0.6666666666666666, 0.16666666666666666, 0.16666666666666666]",0,DIRECT,TRAIN_ES
100130,es,"@EdFernandoMtz Es micromachismo decirle ""el celular"", cuando claramenta se identifica con la A como femenina. https://t.co/h3Gb3aI9V6","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100131,es,@todomuycansao Madre miaaaaaa... (esto es un micromachismo?) https://t.co/jo66Ppk5le,"{'DIRECT': 0.4, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.4}","[0.4, 0.2, 0.4]",0,DIRECT,TRAIN_ES
100132,es,"@nataliavolosin @Quilmescarlos Gente, no se maten en tratar de hacerle entender lo que escribió. Se deshumanizo por completo, a tal punto que considera la cortesía como ""micromachismo"".","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100133,es,@MrTrabuco1 @IamCristinini @facha_hours Micromachismo interiorizado....jajajajajaja vale Mr. Trabuco😂Gracias por el chiste. Después de una larga jornada viene bien reírse,"{'DIRECT': 0.4, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.0}","[0.4, 0.6, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100134,es,"@aIberto_garzon Esto es un comentario machista.....como dicen en salvame un micromachismo. Que pasa que solo las ciudadanas se quejan de la luz, por qué ponemos lavadoras, hacemos la comida, etc etc......la subida de la luz no va con los ciudadanos, es decir con los hombres?","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.4}","[0.0, 0.6, 0.4]",1,JUDGEMENTAL,TRAIN_ES
100136,es,"Estos días en un curso de sensibilización de género hablábamos de #micromachismo, entre ellos la sobrecarga femenina de  labores  domésticas basada en esta inutilidad aprendida. Y que cuando nos rebelamos, se nos tacha de  exageradas  o histéricas (que es otro micromachismo). https://t.co/79MraiYqUE","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100137,es,"solo no saben qué te están haciendo daño, neniux si sufres algún tipo de machismo o micromachismo, abre la boca, las cosas no cambian hasta que alzas la voz.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.8}","[0.0, 0.2, 0.8]",2,REPORTED,TRAIN_ES
100138,es,"@publico_es Vamos, que los hombres tendremos que comprar los medicamentos en el extranjero por si detectan un micromachismo cuando entremos en la farmacia.","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.2}","[0.8, 0.0, 0.2]",0,DIRECT,TRAIN_ES
100139,es,"@Gxpedition @OtroChileYa @gabrielboric Acabas de decir que es un tema de micromachismo q x lo menos, yo lo he vivido mil veces y ella quiso generar un cambio y K lo utilizó de la manera más vil sin pensar ni un segundo en ella. Si eso no lo puedes ver, me da mucha pena porque no empatizas con ella","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_ES
100141,es,"Los hombres se dividen en:No todos somos así, #notallmen etcyTodos somos así, es nuestro instinto 🥴🦍🦍🦍🦍Cuál será el bando ganador? 🤔🤔🤔 https://t.co/nC8rQRE7pw","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.3333333333333333}","[0.6666666666666666, 0.0, 0.3333333333333333]",0,DIRECT,TRAIN_ES
100142,es,@VictorHG994 @m0lestic Me encanta ver a aludidos que tratan de justificar a los abusadores. Luego no estén llorando diciendo #notallmen 😭😭,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_ES
100143,es,Se acuerdan cuando ellas jodian con #notallmen? Kjj #notallwomen https://t.co/ysEkhWbjr4,"{'DIRECT': 0.6, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.0}","[0.6, 0.4, 0.0]",0,DIRECT,TRAIN_ES
100144,es,"@pecaroonce @LeticiaDolera #Notallmen Manolo, en mi casa la hace mi padre, pero sabemos de sobra que en la mayoría la hacen abuelas/madres y tías. No hay ninguna duda, también son las que limpian.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.6666666666666666}","[0.0, 0.3333333333333333, 0.6666666666666666]",2,REPORTED,TRAIN_ES
100145,es,"HASTA EL HIGO DE QUE ME DIGAN AL OÍDO #NotAllMen, RECTIFICA TU DISCURSO PORQUE TU FRASECITA ME HA HERIDO 🔪🔪🔪🔪🔪","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
100146,es,"@YCeravieja #notallmen, #notalltrans Mmmmmmm me pregunto qué tendrán en común?? (🍆)","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100147,es,si pudieran vagones no mixtos en el transporte público en españa:-ellos: no lo respetarían mientras que harían ruido por internet para mostrar lo desigual y ofensivo que les parece porque #notallmen-ellas: suben a su/novio/amigo/hermano porque él es diferente #notallmen,"{'DIRECT': 0.2, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.4}","[0.2, 0.4, 0.4]",1,JUDGEMENTAL,TRAIN_ES
100148,es,"@MiguelPureza A mi me sabe fatal, pero lo que leo en tuiter no es lo que veo en el mundo real. 17 veces me han dicho “cambia de médico” hablando de médicos distintos. De verdad que me sabe fatal por vosotros pero no sois la mayoría ni la norma. Es un poco notallmen, de verdad.","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100149,es,¿Ya ven? Todo por estar discutiendo una enésima faceta más de #NotAllMen me distraje y ya me llamaron la atención en el trabajo por un detalle que se me fué. https://t.co/DCHt8oQRlH,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_ES
100150,es,"@suletl Sí, ya sabemos que ""no todos"" #notallmen, pero los suficientes para hacer mêmes 😌","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_ES
100151,es,"@FemTranslation @ciborgxx Pásate x la cuenta d @IgualdadGob cuando anuncia una nueva víctima d #ViolenciaMachista aparece a comentar cada unineuronal 🤦🏻‍♀️ no les importa q aparezca muerta ""otra"" mujer o menor x #ViolenciaVicaria, solo vienen a explicarnos q bla bla ""intentaría putear al marido"" y #NotAllMen","{'DIRECT': 0.16666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.5}","[0.16666666666666666, 0.3333333333333333, 0.5]",2,REPORTED,TRAIN_ES
100152,es,Todos los que hablan del #NotAllMen porque nunca han violado a una mujer deberían reflexionar lo siguiente: ¿Te ponen las violaciones? ¿Ves porno violento? Si la respuesta es SI deberías reflexionar sobre ello... https://t.co/dFilKciaaQ,"{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.0}","[0.3333333333333333, 0.6666666666666666, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100153,es,"Si, ya se: #NotAllMen Hijos de un camión de machirulos inmundos!https://t.co/h8mF79UUR2","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_ES
100154,es,"@SoniaSierra02 A mí no me pasa, a mí me ha ido bien, a mí beber lejía me funciona.Muy bien, Sonia, enhorabuena por tu #NotAllMen capítulo 999653","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100155,es,@kutebix Pensaba que cuando pones una opinión pública es porque aceptas la posibilidad de que otros te expresen la suya con respeto y más si encima no se alejan de la tuya. Bastante tienes con aguantar a los notallmen como para encima también confrontarte con gente que solo se expresa,"{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100156,es,"Creo que a la hora de decidir tener unx hijx la pregunta más importante es si eventualmente te bancarías ser madre soltera porque #notallmen y coso, pero todo tipo es un padre abandónico hasta que se demuestre lo contrario","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_ES
100157,es,"Por ejemplo:- Bla, bla, bla... #NotAllMen - ¿No? Pues 3 de cada 10 hombres son feminicidas, 6 de cada 10 hombres son violadores y 2 de cada 10 son pederastas...¿Qué queréis que os diga? Nos vendría muy bien.","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_ES
100158,es,"@rubyriojano @Barbijaputa y por tanto, en vez quejarte de la ley vas y te marcas un #NotAllMen bien ofendidito.Podrias poner un par de retweets tuyos de esos que dices donde consideras que?","{'DIRECT': 0.2, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.2}","[0.2, 0.6, 0.2]",1,JUDGEMENTAL,TRAIN_ES
100160,es,"No todos los hombres son delincuentes, pero prácticamente todos los delincuentes son hombres. #NotAllMen https://t.co/X1jPLaPBhB","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100161,es,"Btw el ""peg the patriarchy"" de Cara Delevigne fue violento y machista.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.3333333333333333}","[0.0, 0.6666666666666666, 0.3333333333333333]",1,JUDGEMENTAL,TRAIN_ES
100162,es,leyendo los lyrics de all too well 10 minutos… y no me creo de ninguna forma que la taylor de 2011 escribiera “f*ck the patriarchy” A MÍ NO ME ENGAÑA,"{'DIRECT': 0.6, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.2}","[0.6, 0.2, 0.2]",0,DIRECT,TRAIN_ES
100163,es,"El fuck the patriarchy en atw me agarro por sorpresa, en parte pq la primera vez q escuché la canción solo entendí la mitad JAJAJJAJAJA","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
100164,es,Premiere @ 4:15 https://t.co/n5RD1jJd8G#patriarchy #toxic #teenagegirls #blackgirl #predator #pedophile  #wisdomoverfeelings #blackcommunity #ageofaquarius #healing,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100165,es,"@ClaudioACastS @getawaypauu es q el fuck the patriarchy es sarcástico y la de tus amantes seguirán teniendo mi edad calculo q es por su gusto recurrente de minitas, está comprobado en dear john q es algo típico en esos dos tipos con los q salió","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100166,es,"Btw me cae muy mal cara delevine y la verdad que si remera de ""peg the patriarchy"" no ayuda","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.25}","[0.75, 0.0, 0.25]",0,DIRECT,TRAIN_ES
100167,es,Regálenme un llavero que diga “fuck the patriarchy” 🥺🥺🥺🥺🥺,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100168,es,"quiero chapar, pero no me voy a depilar cada vello del cuerpo x  una hora de sexo (fuck the patriarchy), para están los dedillos :)","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.6666666666666666}","[0.0, 0.3333333333333333, 0.6666666666666666]",2,REPORTED,TRAIN_ES
100169,es,arranque el año gritando fuck the patriarchy a los 4 vientos con la rubia d fondo como dios (taylor) manda 🙏🏻🙏🏻,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100170,es,kendall gritando fuck the patriarchy kjjj el roy mas desconstruido,"{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_ES
100172,es,Lo que los amo por favor la representación de pegged the patriarchy https://t.co/vU7pcJViii,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_ES
100174,es,No like.. patriarchy.. ella es literalmente una MAMASITA q está buenísima y a la q su novio maltratador q le ha puesto los cuernos con su mejor amiga le ha puesto una pistola en la fucking cabeza amenazándola de matarla.. él es solo un average incel que wapeoniza ser simpático tf https://t.co/3XWU6uWbhB,"{'DIRECT': 0.2, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.6}","[0.2, 0.2, 0.6]",2,REPORTED,TRAIN_ES
100175,es,@esdemamarrachos Y ya ni hablamos del ninguneo a la población femenina en ensayos clínicos e investigación médica en general... it's patriarchy baby!! https://t.co/A6xxUagTtY,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.8333333333333334}","[0.0, 0.16666666666666666, 0.8333333333333334]",2,REPORTED,TRAIN_ES
100176,es,Man Claims to Be The Patriarchy #shorts https://t.co/ENWe5nudRw a través de @YouTube,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_ES
100177,es,estaba escuchando all too well en la cocina y gaby desde la pieza obviamente gritó a todo pulmón “FUCK THE PATRIARCHY”,"{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
100178,es,@Nievessebastia1 @PabloEchenique Es maravilloso que se os caiga la careta y ver lo que sois en realidad la #ViolenciaMachista reaccionaria de todo el #Patriarchy #MujeresAMadrid23Oct #MujeresALasCallesYa https://t.co/DSjAiqANnu,"{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_ES
